clasificacion,texto,sentiment_probabilities,sentiment_label,veracity_label,veracity_probabilities
0,El jefe de Gabinete se refirio a la situacion del mercado laboral en su primer informe de gobierno ante la Camara de Diputados. Los datos respaldan sus dichos.,"[0.0009409251506440341, 0.9990591406822205]",1,1,"[0.4513288736343384, 0.5486710667610168]"
1,"La suspension de despidos y doble indemnizacion estuvieron vigentes hasta 2007, periodo durante el cual se crearon mas de dos millones de empleos. Influyeron otros factores, como el crecimiento economico.","[0.002561301924288273, 0.9974386692047119]",1,1,"[0.04358302801847458, 0.9564169645309448]"
0,"Desde la creacion del programa en 2009, se destino un monto aun mayor entre derechos de transmision y gastos en produccion. Hay tres ex jefes de Gabinete citados a indagatoria por presuntas irregularidades en el manejo de esos fondos.","[0.9999243021011353, 7.564686529804021e-05]",0,1,"[0.41222235560417175, 0.5877776741981506]"
1,"Los exportadores de cereales y oleaginosas ingresaron casi el doble de divisas que en 2015. La eliminacion de las restricciones cambiarias, de las retenciones y de los cupos de exportacion influyeron en el aumento.","[0.006453236564993858, 0.9935467839241028]",1,1,"[0.0728108361363411, 0.9271891713142395]"
1,Distintos especialistas coinciden en que la lista previa incluia farmacos con limitada efectividad. Hay criticas a la forma en que se comunico la medida.,"[0.9999369382858276, 6.308302545221522e-05]",0,1,"[0.20966582000255585, 0.7903342247009277]"
1,"La cifra citada por el Ministro se asemeja a las personas que reunen las condiciones para el beneficio en la totalidad de la Provincia de Buenos Aires y la Ciudad Autonoma de Buenos Aires, pero no todas residen en el area metropolitana.","[0.9999145269393921, 8.542613068129867e-05]",0,1,"[0.4151817262172699, 0.5848183035850525]"
0,"La mayoria de las politicas aplicadas desde el 10 de diciembre impactan mas sobre los trabajadores registrados. Si bien falta informacion oficial, los datos muestran un aumento de las persona por debajo de la linea de la pobreza y una caida del salario real.","[0.9998903274536133, 0.0001096134728868492]",0,1,"[0.17420594394207, 0.8257941007614136]"
0,El aumento en la matricula saltena depende de los niveles y el tipo de educacion que se incluya. La variacion en el periodo fue similar al promedio de todo el pais.,"[0.9935278296470642, 0.006472201552242041]",0,0,"[0.5134333968162537, 0.48656660318374634]"
0,"Si bien existen conflictos en varios paises europeos, y en algunos se suspendio el servicio, Uber funciona actualmente en mas de 400 ciudades, entre las que se incluye a Londres, Paris y Roma.","[0.9989774227142334, 0.0010226181475445628]",0,0,"[0.5247303247451782, 0.4752696752548218]"
0,"Si bien los datos muestran una baja de la inflacion durante 2015 respecto de 2014, la unica fuente que dio ese resultado es el cuestionado indicador que calculaba el INDEC. Ademas, Costa hizo la comparacion contra el peor ano de alza de precios desde 2003.","[0.9999439716339111, 5.5972177506191656e-05]",0,0,"[0.7380544543266296, 0.26194557547569275]"
0,"El Presidente norteamericano destaco la importancia de las energias renovables durante una conferencia de prensa conjunta con el primer mandatario argentino, Mauricio Macri. Los datos disponibles ratifican sus dichos.","[0.0001356042776023969, 0.9998643398284912]",1,0,"[0.5521359443664551, 0.44786402583122253]"
1,"El Presidente dialogo con la prensa en el marco de la visita del primer mandatario estadounidense, Barack Obama. El peso del intercambio con dicho pais esta en uno de los niveles mas bajos de los ultimos 80 anos, aunque aun asi es el tercer socio comercial de la Argentina.","[0.9773306846618652, 0.02266933210194111]",0,1,"[0.2640957832336426, 0.7359042763710022]"
1,Los datos disponibles confirman un deterioro en el servicio de electricidad.,"[0.9999507665634155, 4.9214762839255854e-05]",0,1,"[0.2915722727775574, 0.7084277868270874]"
1,"Si bien los calculos de deficit de 2015 arrojan las cifras mas altas de las ultimas dos decadas, el numero mencionado por el Jefe de Gabinete responde a una metodologia que sobreestima el porcentaje y no respeta los estandares internacionales en la materia.","[0.9999624490737915, 3.7503454223042354e-05]",0,1,"[0.4243083894252777, 0.5756916403770447]"
0,"Si bien se preve que no se alcanzaran las tasas de crecimiento que habia previsto Galuccio en su plan original, los datos muestran que en el ultimo trienio se revirtio la tendencia a la caida que se habia registrado durante la gestion Repsol SA.","[0.8387268781661987, 0.16127316653728485]",0,1,"[0.29102009534835815, 0.7089799046516418]"
1,"Pese a que la penalizacion de la tenencia para consumo personal fue declarada inconstitucional, la mayoria de los expedientes de narcotrafico que ingresan en la Justicia federal son por este delito y termina archivados.","[0.752074122428894, 0.24792587757110596]",0,1,"[0.31898120045661926, 0.6810188293457031]"
1,La cantidad de trabajadores en la Camara alta crecio en los ultimos anos por encima de la del resto del Congreso.,"[0.9969539642333984, 0.00304600247181952]",0,1,"[0.34674882888793945, 0.6532511711120605]"
1,El proyecto fue votado por los dos bloques que responden al oficialismo jujeno y conto con la oposicion del Frente para la Victoria. Las nuevas designaciones tampoco fueron acompanadas por la totalidad del FpV.,"[0.9929898977279663, 0.007010035682469606]",0,1,"[0.4043332040309906, 0.595666766166687]"
0,"El ranking, que mide diferentes aspectos del funcionamiento de la economia, ubica a la Argentina por debajo de la mayoria de los paises de la region. Sin embargo, existen criticas a la manera en la que se evalua.","[0.9998413324356079, 0.00015861140855122358]",0,0,"[0.5582423210144043, 0.4417576491832733]"
1,"La emision de bonos por parte del Poder Ejecutivo Nacional (PEN) para pagarle a los llamados ""fondos buitre"" y a los holdouts representa una de las mayores operaciones de un pais en desarrollo, solo por debajo del caso de Mexico en la decada del 90.","[0.9989845156669617, 0.0010155071504414082]",0,1,"[0.19818276166915894, 0.8018172383308411]"
1,"La gestion de Axel Kicillof acordo pagar el capital, los intereses y montos por el atraso, aunque con una tasa menor a la inicial. El Club de Paris, por su parte, no otorga calificaciones de credito.","[0.9999120235443115, 8.802204683888704e-05]",0,1,"[0.2625655233860016, 0.7374345064163208]"
0,"Las ventas a ese pais crecieron con respecto a los anos 2001-2002, aunque si se mantuvieron estables desde 2005. Por su parte, las compras aumentaron y se incremento el deficit comercial.","[0.2859514057636261, 0.7140486240386963]",1,1,"[0.2985805571079254, 0.7014194130897522]"
0,El porcentaje mencionado por la Gobernadora coincide con los datos oficiales y las cifras alternativas sobre el tema.,"[0.31448185443878174, 0.6855181455612183]",1,1,"[0.42125383019447327, 0.5787461400032043]"
1,"La cobertura para esa edad es completa, tal como afirmo el jefe de Gobierno de la Ciudad.","[0.00018233043374493718, 0.9998176693916321]",1,1,"[0.3047069013118744, 0.695293128490448]"
1,"La cifra citada por la diputada del Frente Renovador es correcta e incluso la caida fue mayor. Sin embargo, influyeron factores externos, como la baja del precio del petroleo.","[0.9961118102073669, 0.0038881662767380476]",0,1,"[0.3904229998588562, 0.6095770001411438]"
1,"Se ofrecen propiedades en esos valores, aunque son muy pocas, sobre todo en las principales ciudades del pais.","[0.006682429928332567, 0.9933176040649414]",1,1,"[0.29426339268684387, 0.7057365775108337]"
0,El sector cuenta con diferentes beneficios tributarios impulsados desde la decada de 1990 para radicar inversiones en el pais.,"[0.0005587504128925502, 0.9994412064552307]",1,0,"[0.8240154981613159, 0.17598453164100647]"
1,"La cantidad de personas que pagan este tributo alcanza ese numero, y representa un 14% de los empleados en blanco. Se sabe cuantos trabajadores dejaran de pagar con la nueva medida pero no los nuevos que estaran alcanzados.","[0.9999423027038574, 5.772163058281876e-05]",0,1,"[0.1765652447938919, 0.8234347105026245]"
1,"Segun la fuente y el indice de precios que se tome, los aumentos que hubo durante enero estan por debajo o por encima de los valores de noviembre y diciembre de 2015.","[0.9999043941497803, 9.563435742165893e-05]",0,1,"[0.20374013483524323, 0.796259880065918]"
0,"El peso del empleo publico en la Argentina es mayor al promedio de America Latina, pero esta por debajo de los paises desarrollados. Segun los especialistas, no existe un tamano optimo de Estado sino que lo que importa es la calidad.","[0.9998962879180908, 0.00010367175127612427]",0,1,"[0.494169682264328, 0.5058302879333496]"
0,"En relacion a la cantidad de vuelos y pasajeros transportados, la empresa tiene una mayor proporcion que otras companias.","[0.11731774359941483, 0.8826822638511658]",1,1,"[0.26958754658699036, 0.730412483215332]"
1,"El peso de la deuda que no entro a los canjes de 2005 y 2010 representa un porcentaje cercano al que menciono el ministro de Hacienda y Finanzas. Aunque los especialistas lo consideran un monto bajo, senalan que pagar el reclamo permitiria acceder a financiamiento externo.","[0.9996317625045776, 0.00036827477742917836]",0,1,"[0.26614344120025635, 0.7338565587997437]"
1,"El ex viceministro de Economia utilizo este argumento para defender la ultima gestion de Cristina Fernandez de Kirchner. Si bien el dato es mayor para el periodo 2011-2015, se trata del consumo promedio mas bajo de la ultima decada.","[0.9999030828475952, 9.693962056189775e-05]",0,0,"[0.5099026560783386, 0.49009740352630615]"
0,"Patricia Bullrich, sobre la llamada ley de derribo: ""Todos los paises de Latinoamerica tienen este tipo de leyes""","[0.999812662601471, 0.0001873858564067632]",0,0,"[0.9203672409057617, 0.07963280379772186]"
0,"Si bien varios paises tienen este tipo de legislacion en Sudamerica -entre ellos Brasil y Chile-, hay excepciones y es menos comun en Centroamerica.","[0.9997692704200745, 0.00023068742302712053]",0,1,"[0.3442370891571045, 0.6557629108428955]"
0,"El gobernador salteno apunto contra la inequidad entre jurisdicciones, pero los datos muestran que, si bien existen grandes desigualdades, los recursos destinados al area educativa en la provincia son menores que lo senalado.","[0.9999228715896606, 7.71585400798358e-05]",0,0,"[0.5749824643135071, 0.42501750588417053]"
0,"Los datos del Presupuesto 2016 muestran que el costo de la fuerza policial es mayor al estimado por el diputado nacional y ex ministro de Economia, por lo que la Ciudad no contara libremente con los montos que senalo.","[0.9999641180038452, 3.5879256756743416e-05]",0,0,"[0.5102468729019165, 0.4897531270980835]"
0,"Una comparacion con naciones de la region y del mundo muestra que el maximo tribunal cuenta con un menor numero de integrantes. En otros paises, la Corte esta dividida en salas especializadas.","[0.999408483505249, 0.0005915426299907267]",0,1,"[0.22213631868362427, 0.7778636813163757]"
1,"Macri, sobre empleo publico en la Ciudad: ""En ocho anos se fueron 20 mil personas y se incorporaron otras 20 mil""","[0.9998255372047424, 0.00017453885811846703]",0,1,"[0.49566906690597534, 0.5043309330940247]"
1,"El trabajo estatal crecio en nueve mil empleados durante la gestion anterior del Presidente como jefe de Gobierno. Si bien se reasigno personal a areas esenciales, la Ciudad es una de las jurisdicciones donde mas crecieron los cargos publicos.","[0.009054211899638176, 0.9909458160400391]",1,1,"[0.4739103615283966, 0.5260896682739258]"
0,"Solo en la provincia de Buenos Aires, se registro esa cantidad de fugas entre 2013 y 2015. No existen datos sobre el total de presos que se escaparon de todas las carceles del pais.","[0.9999488592147827, 5.114759551361203e-05]",0,0,"[0.5450714230537415, 0.45492860674858093]"
1,Distintas ciudades y paises realizan transferencias al sector. Los especialistas consideran que subsidiar a las empresas en lugar de la demanda de grupos particulares de personas no posee efectos redistributivos.,"[0.9999357461929321, 6.42266240902245e-05]",0,1,"[0.14698368310928345, 0.8530162572860718]"
1,"Si bien el dato que cito el ministro de Hacienda y Finanzas no es preciso, las fuentes oficiales y alternativas coinciden en que los subsidios tienden a favorecer a los hogares de mayor poder adquisitivo.","[0.0044875070452690125, 0.9955124258995056]",1,1,"[0.2548161745071411, 0.7451838254928589]"
0,"Contrariamente a lo afirmado por el flamante ministro de Comunicaciones, los principales actores mediaticos controlan una gran proporcion de mercado y de audiencias, un fenomeno que se repite en toda la region latinoamericana.","[0.9998277425765991, 0.0001721917069517076]",0,1,"[0.44089263677597046, 0.5591073632240295]"
0,"Los puestos formales aumentaron cerca de lo dicho por el ex ministro de Economia, pero no se puede determinar si son nuevas personas o blanqueo de quienes trabajaban en negro. Se trata, sin embargo, de un repunte despues de tres anos de desaceleracion y caida.","[0.9997345805168152, 0.0002654205309227109]",0,1,"[0.4237728416919708, 0.5762271881103516]"
0,En la ultima decada el numero de cortes alcanzo un numero superior al mencionado por el secretario de Seguridad de la Nacion.,"[0.9998899698257446, 0.00011003646068274975]",0,0,"[0.6649044752120972, 0.3350955545902252]"
1,La superficie sembrada este ano fue menor a la del anterior; las previsiones volvieron a subir luego de los ultimos anuncios.,"[0.9999321699142456, 6.784829747630283e-05]",0,0,"[0.5295848846435547, 0.4704151153564453]"
