clasificacion,texto
1,"La Presidenta se refirio a la ley sancionada en 2009, que significo un avance en el acceso de todos los partidos politicos a los grandes medios. Pero la no regulacion de la publicidad oficial produjo inequidad en la competencia electoral al beneficiar a los oficialismos."
0,"[En las carceles federales hay] condiciones de alojamiento adecuadas, sin el problema de la superpoblacion"
0,La Ciudad es el unico distrito que este ano enterro menos basura en la CEAMSE
0,"En toda la historia de la Argentina se habian construido, hasta el 2003, 8.000 km de lineas de alta tension y desde el 2003 a la fecha hemos construido 5.500 km"
0,En [los] Estados Unidos para medir la inflacion no los toman [a los alimentos y a la energia]
0,"El Gobierno genero la mitad de los empleos que dice haber creado"""
1,"Los impuestos progresivos representaban el 23% [en los '90], y ahora representan el 43% del total de la recaudacion"
1,"[La industria] es solo del 17% del PBI, igual que en la decada del 90"
0,Los trabajadores de las fuerzas de seguridad publica pueden sindicalizarse
0,[En el 2001] teniamos 8 millones de desocupados y 185 mil fabricas cerradas
1,"Los programas sociales en Argentina representan el 1,2% de nuestro PBI"
0,Los programas sociales  son los mas importantes de Latinoamerica
1,"La ley de ""superpoderes"" ""esta vigente desde 2006 y nunca ningun jefe de Gabinete la utilizo en mas del 1,5 o 1,8% del monto total del presupuesto"
1,No debe haber ciudad en el mundo que no subsidie su transporte publico
1,"bajo distintas modalidades, el subsidio al transporte publico se trata de una practica comun en el mundo."
0,Nadie habla del voto de los extranjeros (...) que son millones
0,El voto electronico es importante para romper las manipulaciones
0,No hay deuda con la provincia de Cordoba
1,Hoy (2015) el 75% de la poblacion esta en condiciones de recibir la television digital
0,El presupuesto que se destina a salud es el 20% del total
0,La pobreza en Chile esta disminuyendo
0,La Nacion debe coparticipar como minimo segun ley el 34% de lo que recauda [pero] solo le manda el 24% [a las provincias]
0,FALSO
0,FALSO
0,FALSO
0,La produccion de YPF va cayendo mes a mes
0,"la Argentina ""tuvo el crecimiento mas importante de su historia"""
1,El jefe de Gabinete bonaerense se refirio al gasto educativo como porcentaje del presupuesto. Los datos indican que Buenos Aires es la provincia que mas esfuerzo financiero realiza.
1,la rotacion de cultivos nacional no es optima
1,El 80% de los trabajadores [rurales] no esta registrado
0,"Tenemos el 70% [de cobertura] de cloacas y agua potable, cuando hace 4 anos teniamos el 40%"
1,Lo que nos debe [la ANSES] a la provincia de Santa Fe son 1.307 millones
1,Hoy hay una gran superpoblacion en los penales bonaerenses
1,"Por cada punto que crece el producto, las importaciones crecen tres puntos"
0,Nuestra unica conexion relevante con el mundo es el precio de la soja
1,"Si vamos a la tasa de homicidio, la Argentina, segun datos de Naciones Unidas, esta muy por debajo de otros paises latinoamericanos"
0,[Entre 2008 y 2011] Buenos Aires mermo [su recaudacion] en 13.500 millones
1,"Seis de cada diez mujeres presas lo estan por ""mula"" o venta de drogas"
0,[Entre 2003 y 2011] creamos 300 mil empleos
1,Buenos Aires la provincia que menos recibe de coparticipacion federal
0,"No debe haber nadie, ni el Gobierno nacional ni Macri, que haya invertido en publicidad lo que ha invertido Scioli"
1,[Hay una] subrepresentacion del Gran Buenos Aires en la Camara de Diputados de la Nacion
1,El empleo publico tiene mas personas que todo el empleo de la industria
1,Gran Bretana es el pais con mas paraisos fiscales de todo el G-20
1,Los programas [de vivienda] han representado desde 2003 un total de mas de 900 mil soluciones habitacionales
0,El gasto de la basura en el total del presupuesto alcanzo el piso historico
0,"En la ciudad de Buenos Aires y en toda la campana, segun el censo de 1778, la mitad de la poblacion eran negros"
1,Los casos de conflicto entre vicegobernadores y gobernadores abundan en la historia reciente argentina.
0,"La coparticipacion era del 50-50, despues fue del 60-40 y ahora es 75 para Nacion y 25 para las provincias"
1,La mayoria de los casos de muerte policial son fuera de las horas de servicio
0,El mundo se esta cayendo encima de nosotros
0,La defensa de los DD.HH. deberia alcanzar tanto al terrorismo de Estado como al accionar guerrillero
1,El esquema tributario provincial es altamente regresivo
0,"la Argentina se ubica ""en el segundo o en el tercer lugar entre los paises de America Latina por sus practicas corruptas"
0,ELIMIAR
1,la Argentina tiene las terceras reservas del mundo de gas no convencional
1,Somos el unico pais de Latinoamerica que no maneja sus recursos naturales
1,se tiran un tercio de los alimentos que se producen en el mundo
0,"La Argentina se convirtio en un pais triguero sobre la base del cierre a la importacion de trigo"""
1,"La Argentina dejo de importar trigo gracias a que pudo suplir la demanda con su propia produccion, sin cerrar la frontera."
0,Algunas mujeres se embarazan porque tienen un recurso economico como premio
1,Dos de cada tres pesos de nuestro presupuesto se destinan a la inversion social
0,La publicidad oficial es el 10% del total. Con lo cual su influencia es nula
0,El paco esta asesinando de a 200 o 300 chicos por mes
0,Nuestro pais esta a la vanguardia en la lucha contra este crimen aberrante [la trata]
1,Los bancos centrales se crearon para financiar al Estado
1,La Ciudad genera casi el 25% de los recursos coparticipables y se lleva poco mas del 1% de la coparticipacion
0,Hay menos mujeres en el mercado de trabajo por la Asignacion Universal por Hijo
1,Entre 2003 y 2010 hubo una importante baja de la desigualdad
0,Francia cometio un genocidio en Argelia
0,Hicimos una inversion record en infraestructura escolar
0,el impuesto a las ganancias es el mas injusto que tenemos
1,el impusto a las ganancias es el que mas ayuda a la reparticion de la riqueza y es uno de los ingresos centrales en paises mas desarrollados.
0,Argentina es el pais que mas armas destruyo en el mundo
0,las tarifas en Rosario son hasta cinco veces mayores que en Buenos Aires
1,Hoy la Argentina tiene en el mundo el mejor grado de productividad por hectarea sembrada
0,"De cada 10 heladeras que se venden, 8 se fabrican en el pais (...) en el 2003 solo 3 de cada 10 [lo eran]"
0,La universidad argentina no es mas inclusiva que la chilena
1,"En los periodos de gobierno 2003-2011 se verifico uno de los mayores aumentos de PBI, pero no el mas importante desde 1810."
0,ELIMINAAR
0,"Se triplico, cuadriplico (sic) la cantidad de embarazos de pibitas de 12, de 13, de 14 anos por la Asignaciion Universal por Hijo"
1,Tenemos cuatro millones de trabajadores en negro
0,"En el gobierno de CFK, Kirchner y Duhalde aumentaron las villas miseria en un 55%"
1,Desde 2012 a 2015 hubo 15 muertes sociales
0,"Despues de China, [la Argentina] es el pais que mas ha hecho crecer su economia"
0,Formosa es la provincia que mas invierte por alumno en el pais
0,El plan estrategico agroalimentario es un logro historico
1,La provincia de Buenos Aires recibe menos plata [en coparticipacion] que Cordoba y Santa Fe
1,en los ultimos anos disminuyo el stock ganadero.
0,Hoy hay mas de tres millones de viviendas que necesita el pais
0,El drama de los ninos desaparecidos se ha incrementado exponencialmente
0,"De cada 1000 causas que se abren [por drogas] solo el 3% es por comercio, el resto es a consumidores"
1,llevar un contenedor desde el norte del pais a Rosario cuesta lo mismo que enviarlo a Holanda
0,Las tierras en manos extranjeras equivalen a la superficie de Italia
0,"[En Tucuman], practicamente, no hay desnutricion"
0,Los datos de la provincia de Tucuman revelan una disminucion en los casos de ninos y desnutridos con respecto al 2003. Pero aun persiste una desnutricion estructural en la provincia.
1,Al 2015 es la performance [de desempleo] mas baja que hemos tenido en estos 8 anos
1,"Cristina Fernandez entrego la netbook numero ""un millon"""
0,La AUH es el plan mas importante de destinar parte del PBI a los sectores mas vulnerables de la sociedad
0,La tasa de desempleo de los jovenes se ha mantenido estable durante los ultimos anos
0,"La AUH permitio sacar de la pobreza a dos millones de personas"""
1,Argentina es el unico pais de Latinoamerica que no primariza sus exportaciones
1,Hemos construido viviendas por 90 pesos
0,3 de cada 4 jovenes esta desocupado o en negro
0,Cordoba se convirtio en la segunda provincia de cocina de droga y en los ultimos anos ha crecido el narcotrafico
0,"En 1999, la deuda que recibi equivalia a tres presupuestos. Cuando me fui, equivalia a 11 meses"
0,a provincia de Buenos Aires tiene una inversion en educacion por habitante que esta entre las ocho mas bajas del pais
0,"Nunca tuvimos una economia con el grado de participacion a nivel internacional, como el que hoy tiene Argentina"
0,Cristina Fernandez es la mandataria que mas jueces designo desde la restauracion de la democracia
0,Las unicas viviendas que construyo la Nacion en la Ciudad fueron 800 que se estan terminando
0,Solo la dictadura uso el canal del Estado para hacer publicidad oficial
1,Un millon de jovenes no estudia ni trabaja
1,Lo que mas ha crecido en volumen fisico han sido las exportaciones industriales
1,Somos el sexto pais de America latina en inversion cuando antes disputabamos el primer lugar
0,El 80% de los trabajadores no esta sindicalizado
0,La Argentina bajo el indice de calidad de sus instituciones
0,El 40% de los trabajadores que entran al estado estan precarizados
0,Somos el Gobierno que mas viviendas construyo en la historia de la Argentina
1,"En la decada del '80 circulaban doce trenes por dia entre Buenos Aires y Mar del Plata, hoy solo dos"
0,en 2015 la economia global se ha estabilizado y se esta recuperando
0,La Argentina es el pais mas proteccionista del mundo
1,"Los docentes de Santa Cruz perciben el salario mas alto del sector en la Argentina"""
0,"Buenos Aires es la ciudad mas desigual del pais"""
0,La medicina prepaga es un seguro
1,la salud no es un bien asegurable como otros.
1,la matricula primaria de escuelas publicas se redujo entre 2002 y 2009
0,Aumento el robo de ruedas por trabas a las importaciones
0,Paraguay era el primer pais industrial de la region
0,Este sistema [de voto electronico] garantiza la transparencia y la imposibilidad de alterar el resultado
0,Para reducir los gases de efecto invernadero no hay 150 soluciones; esta la nuclear
0,"la Policia Metropolitana se creo ""especificamente"" para custodiar"
1,Al 2015 tenemos la misma cantidad de obreros industriales que en los '90
0,Los hospitales publicos gastan un 10% de su presupuesto en los inmigrantes
1,Argentina es el pais que menos aumento sus exportaciones
1,en la Argentina se pagan mas impuestos que en Suiza
0,los precios internacionales son responsables de un 40% de la inflacion
0,"aun existen dictadores como Correa, Morales, Ortega y Chavez"
0,la administracion Binner no logro ningun impacto contra la pobreza
1,"En San Luis, hemos logrado el pleno empleo"
0,"No hay ningun control con la gente que viene a nuestro pais"""
0,el escrache es una modalidad fascista
0,Argentina tiene el nivel de trabajo registrado mas alto de la historia
0,En octubre de 2004 se produjo el ultimo secuestro extorsivo en la provincia de Buenos aires
0,"no hay inflacion, sino una gran dispersion de precios"
0,Obama no viene porque la Argentina no quiere comprarle armas a EE.UU.
0,en el mundo globalizado no se grava la renta financiera
0,[Argentina] es el unico pais de los grandes exportadores agroganaderos donde el Estado no interviene
0,La falta de billetes es el corralito de Cristina
1,"Desde el 2003 al 2015, hemos creado 9 universidades en todo el pais"
0,"2010, un ano marcado por las catastrofes"
0,Este ano el aguinaldo se usara para pagar deudas y vacaciones
0,La Policia Federal no actua en problemas sociales con armas de fuego desde julio de 2004
0,Durante mi gobierno no hubo ni siquiera un herido por fuerzas nacionales
0,la violencia que sufrio la prensa en Villa Soldati es inedita
1,en 2015 vamos a tener una cosecha record
1,"El Instituto de Vivienda porteno EN 2015 solo ejecuto el 18,6% de su presupuesto anual"
0,"Todos los dias llegan entre 100 y 200 inmigrantes a la ciudad, que no sabemos quienes son"
0,"la excesiva rentabilidad, producto de la concentracion, puede provocar inflacion"
0,la castracion quimica es efectiva para evitar delitos sexuale
